timestamp,vesc_id,duty_cycle
1753359806.576559544,46,-0.1800
1753359806.585713148,28,-0.1800
1753359806.596918106,46,-0.1800
1753359806.605365992,28,-0.1800
1753359806.616385460,46,-0.1740
1753359806.625560760,28,-0.1800
1753359806.636282206,46,-0.1800
1753359806.645150661,28,-0.1800
1753359806.656779289,46,-0.1800
1753359806.665392399,28,-0.1790
1753359806.676408291,46,-0.1800
1753359806.685278177,28,-0.1790
1753359806.696269274,46,-0.1800
1753359806.705296040,28,-0.1800
1753359806.716509104,46,-0.1740
1753359806.725443602,28,-0.1740
1753359806.736118555,46,-0.1750
1753359806.745468616,28,-0.1740
1753359806.756293297,46,-0.1740
1753359806.764984131,28,-0.1750
1753359806.776488781,46,-0.1740
1753359806.785799265,28,-0.1750
1753359806.796011925,46,-0.1740
1753359806.805283308,28,-0.1750
1753359806.816364288,46,-0.1700
1753359806.824897766,28,-0.1750
1753359806.836032867,46,-0.1740
1753359806.845349550,28,-0.1750
1753359806.855822802,46,-0.1740
1753359806.864799023,28,-0.1670
1753359806.876126051,46,-0.1750
1753359806.884805441,28,-0.1740
1753359806.895894527,46,-0.1740
1753359806.904884577,28,-0.1740
1753359806.915663242,46,-0.1700
1753359806.924674988,28,-0.1600
1753359806.936048269,46,-0.1700
1753359806.945412874,28,-0.1690
1753359806.955588341,46,-0.1700
1753359806.964959145,28,-0.1690
1753359806.975908756,46,-0.1700
1753359806.985323668,28,-0.1700
1753359806.995482922,46,-0.1660
1753359807.004917622,28,-0.1690
1753359807.015447140,46,-0.1690
1753359807.025168180,28,-0.1690
1753359807.035734177,46,-0.1700
1753359807.044570208,28,-0.1690
1753359807.055411100,46,-0.1690
1753359807.064665794,28,-0.1700
1753359807.075318098,46,-0.1700
1753359807.084443092,28,-0.1670
1753359807.095886707,46,-0.1700
1753359807.104988813,28,-0.1660
1753359807.115286350,46,-0.1640
1753359807.124450445,28,-0.1640
1753359807.135496140,46,-0.1640
1753359807.144192696,28,-0.1640
1753359807.155752897,46,-0.1640
1753359807.164745808,28,-0.1640
1753359807.175109386,46,-0.1640
1753359807.184348106,28,-0.1640
1753359807.195025921,46,-0.1640
1753359807.204094648,28,-0.1640
1753359807.214983225,46,-0.1640
1753359807.224083185,28,-0.1640
1753359807.234855890,46,-0.1640
1753359807.244305372,28,-0.1580
1753359807.255129814,46,-0.1640
1753359807.264112949,28,-0.1640
1753359807.274969578,46,-0.1640
1753359807.284734964,28,-0.1640
1753359807.295219660,46,-0.1640
1753359807.304416656,28,-0.1640
1753359807.315256834,46,-0.1590
1753359807.324684143,28,-0.1590
1753359807.334634304,46,-0.1590
1753359807.344266653,28,-0.1590
1753359807.355004311,46,-0.1590
1753359807.364071369,28,-0.1590
1753359807.375414133,46,-0.1590
1753359807.384212017,28,-0.1590
1753359807.394505978,46,-0.1590
1753359807.404070616,28,-0.1590
1753359807.415039301,46,-0.1590
1753359807.423833370,28,-0.1500
1753359807.435219288,46,-0.1590
1753359807.444131136,28,-0.1590
1753359807.454595804,46,-0.1590
1753359807.464194775,28,-0.1590
1753359807.474703074,46,-0.1590
1753359807.484627724,28,-0.1590
1753359807.494280338,46,-0.1590
1753359807.503985882,28,-0.1590
1753359807.514423847,46,-0.1540
1753359807.523679256,28,-0.1390
1753359807.534116507,46,-0.1540
1753359807.544367790,28,-0.1540
1753359807.554171085,46,-0.1540
1753359807.564025402,28,-0.1540
1753359807.574693441,46,-0.1540
1753359807.583695412,28,-0.1540
1753359807.593958139,46,-0.1540
1753359807.604326963,28,-0.1540
1753359807.614162445,46,-0.1540
1753359807.623613358,28,-0.1450
1753359807.634740829,46,-0.1540
1753359807.643779039,28,-0.1540
1753359807.653863907,46,-0.1540
1753359807.663757801,28,-0.1510
1753359807.674230099,46,-0.1540
1753359807.683623075,28,-0.1540
1753359807.694172144,46,-0.1540
1753359807.703850269,28,-0.1540
1753359807.713804007,46,-0.1540
1753359807.723888159,28,-0.1490
1753359807.734421253,46,-0.1490
1753359807.743401766,28,-0.1490
1753359807.753844261,46,-0.1490
1753359807.763990164,28,-0.1490
1753359807.773769379,46,-0.1490
1753359807.783294201,28,-0.1490
1753359807.794046164,46,-0.1480
1753359807.803356647,28,-0.1490
1753359807.813503504,46,-0.1490
1753359807.823515654,28,-0.1490
1753359807.833739042,46,-0.1490
1753359807.843140602,28,-0.1490
1753359807.853938580,46,-0.1280
1753359807.863557100,28,-0.1480
1753359807.873456478,46,-0.1490
1753359807.883657217,28,-0.1490
1753359807.893812656,46,-0.1490
1753359807.903072357,28,-0.1330
1753359807.913270473,46,-0.1490
1753359807.923044682,28,-0.1440
1753359807.933215141,46,-0.1440
1753359807.942929745,28,-0.1440
1753359807.953147411,46,-0.1440
1753359807.962825060,28,-0.1440
1753359807.973068953,46,-0.1440
1753359807.983247757,28,-0.1440
1753359807.993366241,46,-0.1440
1753359808.002836943,28,-0.1440
1753359808.013421774,46,-0.1440
1753359808.023159027,28,-0.1440
1753359808.033004045,46,-0.1440
1753359808.043597460,28,-0.1440
1753359808.053363800,46,-0.1440
1753359808.062885523,28,-0.1440
1753359808.072897434,46,-0.1440
1753359808.083300352,28,-0.1440
1753359808.093005419,46,-0.1390
1753359808.103057146,28,-0.1440
1753359808.113040447,46,-0.1440
1753359808.122772217,28,-0.1390
1753359808.133159637,46,-0.1390
1753359808.143056393,28,-0.1390
1753359808.152809143,46,-0.1390
1753359808.162664413,28,-0.1260
1753359808.172862530,46,-0.1390
1753359808.183121204,28,-0.1390
1753359808.192634821,46,-0.1390
1753359808.203129530,28,-0.1390
1753359808.212604046,46,-0.1360
1753359808.222566366,28,-0.1390
1753359808.233359814,46,-0.1390
1753359808.242860794,28,-0.1390
1753359808.252479076,46,-0.1390
1753359808.262918234,28,-0.1390
1753359808.272920370,46,-0.1390
1753359808.282501221,28,-0.1390
1753359808.292763472,46,-0.1390
1753359808.302783251,28,-0.1290
1753359808.312323093,46,-0.1390
1753359808.322343111,28,-0.1340
1753359808.332716465,46,-0.1310
1753359808.342387438,28,-0.1330
1753359808.352322102,46,-0.1340
1753359808.362778664,28,-0.1330
1753359808.372162104,46,-0.1190
1753359808.382712126,28,-0.1340
1753359808.392621040,46,-0.1340
1753359808.402268171,28,-0.1340
1753359808.412146807,46,-0.1340
1753359808.422566891,28,-0.1340
1753359808.432218313,46,-0.1340
1753359808.442114592,28,-0.1340
1753359808.452511311,46,-0.1340
1753359808.462673903,28,-0.1340
1753359808.471994638,46,-0.1340
1753359808.482421875,28,-0.1340
1753359808.492132187,46,-0.1340
1753359808.502082825,28,-0.1340
1753359808.512143373,46,-0.1120
1753359808.522340298,28,-0.1290
1753359808.531969070,46,-0.1290
1753359808.542439699,28,-0.1290
1753359808.552042723,46,-0.1290
1753359808.561966658,28,-0.1290
1753359808.571869612,46,-0.1290
1753359808.582231760,28,-0.1290
1753359808.592271090,46,-0.1290
1753359808.601827621,28,-0.1290
1753359808.612423182,46,-0.1290
1753359808.621984482,28,-0.1290
1753359808.631604910,46,-0.1290
1753359808.642418146,28,-0.1290
1753359808.651894093,46,-0.1290
1753359808.661678076,28,-0.1290
1753359808.671456814,46,-0.1290
1753359808.682036638,28,-0.1290
1753359808.691527843,46,-0.1290
1753359808.701985359,28,-0.1290
1753359808.711706877,46,-0.1290
1753359808.721607685,28,-0.1240
1753359808.731275320,46,-0.1240
1753359808.741549015,28,-0.1240
1753359808.751196384,46,-0.1240
1753359808.762468815,28,-0.1240
1753359808.771444559,46,-0.1240
1753359808.781690121,28,-0.1240
1753359808.791218519,46,-0.1050
1753359808.802083492,28,-0.1240
1753359808.811191082,46,-0.1240
1753359808.821609020,28,-0.1240
1753359808.831473827,46,-0.1240
1753359808.841829062,28,-0.1240
1753359808.851070166,46,-0.1240
1753359808.862100124,28,-0.1240
1753359808.871484995,46,-0.1240
1753359808.881704330,28,-0.1240
1753359808.891186953,46,-0.1240
1753359808.901869774,28,-0.1240
1753359808.910913944,46,-0.1240
1753359808.921496868,28,-0.1190
1753359808.931338549,46,-0.1190
1753359808.942410469,28,-0.1190
1753359808.950850248,46,-0.1190
1753359808.961725235,28,-0.1190
1753359808.970872164,46,-0.1190
1753359808.982183695,28,-0.1140
1753359808.991225004,46,-0.1190
1753359809.001600504,28,-0.1190
1753359809.010734081,46,-0.1190
1753359809.021604538,28,-0.1190
1753359809.030671358,46,-0.1190
1753359809.042223692,28,-0.1190
1753359809.050919771,46,-0.1190
1753359809.061358690,28,-0.1130
1753359809.070549726,46,-0.1190
1753359809.081688643,28,-0.1190
1753359809.090966225,46,-0.1190
1753359809.101197004,28,-0.1190
1753359809.110646486,46,-0.1190
1753359809.121387005,28,-0.1120
1753359809.130450249,46,-0.1140
1753359809.141191483,28,-0.1140
1753359809.150770426,46,-0.1140
1753359809.161041975,28,-0.1140
1753359809.170758247,46,-0.1140
1753359809.181162596,28,-0.1130
1753359809.191184044,46,-0.1140
1753359809.201416969,28,-0.1140
1753359809.210409641,46,-0.1140
1753359809.220955133,28,-0.1140
1753359809.230153322,46,-0.1140
1753359809.241275549,28,-0.1140
1753359809.250505686,46,-0.1140
1753359809.260807514,28,-0.1140
1753359809.270302773,46,-0.1140
1753359809.281076193,28,-0.1140
1753359809.290417433,46,-0.1140
1753359809.301033258,28,-0.1140
1753359809.310419798,46,-0.1140
1753359809.320721865,28,-0.1090
1753359809.330040932,46,-0.1090
1753359809.340939999,28,-0.1090
1753359809.349900723,46,-0.1090
1753359809.360670567,28,-0.1080
1753359809.370850086,46,-0.1090
1753359809.380731583,28,-0.1090
1753359809.389722109,46,-0.0960
1753359809.401002645,28,-0.1090
1753359809.410048962,46,-0.1090
1753359809.420563698,28,-0.0980
1753359809.429626226,46,-0.1000
1753359809.440733194,28,-0.1090
1753359809.449587107,46,-0.1090
1753359809.460776806,28,-0.1090
1753359809.469840288,46,-0.1090
1753359809.480586767,28,-0.1090
1753359809.489879608,46,-0.1090
1753359809.500808716,28,-0.1090
1753359809.509496689,46,-0.1090
1753359809.520319223,28,-0.1040
1753359809.529922724,46,-0.1040
1753359809.540446281,28,-0.1040
1753359809.549683809,46,-0.1040
1753359809.560715675,28,-0.1040
1753359809.569402218,46,-0.1040
1753359809.580269575,28,-0.1040
1753359809.589764833,46,-0.1040
1753359809.600343227,28,-0.1040
1753359809.609230995,46,-0.1040
1753359809.620175362,28,-0.1040
1753359809.629177332,46,-0.1030
1753359809.641061783,28,-0.0940
1753359809.649283409,46,-0.1040
1753359809.660379171,28,-0.1040
1753359809.669298887,46,-0.1040
1753359809.680170536,28,-0.1040
1753359809.690203190,46,-0.1040
1753359809.700195074,28,-0.1040
1753359809.709177017,46,-0.1040
1753359809.719928503,28,-0.0990
1753359809.728907347,46,-0.0990
1753359809.740437746,28,-0.0990
1753359809.749253035,46,-0.0990
1753359809.759971857,28,-0.0990
1753359809.768807173,46,-0.0990
1753359809.780234337,28,-0.0990
1753359809.788880825,46,-0.0990
1753359809.800170183,28,-0.0990
1753359809.809081316,46,-0.0990
1753359809.819895744,28,-0.0990
1753359809.828763485,46,-0.0990
1753359809.840286970,28,-0.0990
1753359809.849118471,46,-0.0990
1753359809.859793425,28,-0.0910
1753359809.869127274,46,-0.0990
1753359809.880001545,28,-0.0990
1753359809.888584852,46,-0.0990
1753359809.900046110,28,-0.0990
1753359809.908782482,46,-0.0990
1753359809.919794321,28,-0.0990
1753359809.928844690,46,-0.0940
1753359809.939950228,28,-0.0940
1753359809.948476315,46,-0.0940
1753359809.959673882,28,-0.0790
1753359809.968331099,46,-0.0940
1753359809.979614496,28,-0.0940
1753359809.988342047,46,-0.0940
1753359809.999556303,28,-0.0940
1753359810.008245230,46,-0.0940
1753359810.019517899,28,-0.0940
1753359810.028618336,46,-0.0940
1753359810.039705276,28,-0.0940
1753359810.048224926,46,-0.0920
1753359810.060048342,28,-0.0940
1753359810.068463802,46,-0.0940
1753359810.079585791,28,-0.0940
1753359810.088478804,46,-0.0850
1753359810.099932194,28,-0.0860
1753359810.108048439,46,-0.0940
1753359810.119820595,28,-0.0940
1753359810.128337145,46,-0.0890
1753359810.139426708,28,-0.0890
1753359810.148525476,46,-0.0890
1753359810.159728289,28,-0.0890
1753359810.167951822,46,-0.0890
1753359810.179789543,28,-0.0890
1753359810.188092947,46,-0.0890
1753359810.199293137,28,-0.0890
1753359810.207839966,46,-0.0860
1753359810.219769955,28,-0.0890
1753359810.227806091,46,-0.0890
1753359810.239220619,28,-0.0890
1753359810.247706890,46,-0.0890
1753359810.259118080,28,-0.0890
1753359810.267693758,46,-0.0890
1753359810.279529810,28,-0.0880
1753359810.287962437,46,-0.0890
1753359810.299323559,28,-0.0890
1753359810.307848454,46,-0.0890
1753359810.320033789,28,-0.0870
1753359810.327528715,46,-0.0840
1753359810.339454651,28,-0.0830
1753359810.347780943,46,-0.0840
1753359810.359178782,28,-0.0830
1753359810.368315697,46,-0.0800
1753359810.379839182,28,-0.0840
1753359810.387468338,46,-0.0840
1753359810.399189234,28,-0.0840
1753359810.407812119,46,-0.0840
1753359810.419051886,28,-0.0760
1753359810.427322388,46,-0.0820
1753359810.439489126,28,-0.0840
1753359810.447353601,46,-0.0840
1753359810.459153652,28,-0.0840
1753359810.467437029,46,-0.0840
1753359810.478946924,28,-0.0840
1753359810.487430334,46,-0.0840
1753359810.499250889,28,-0.0840
1753359810.507398367,46,-0.0840
1753359810.518858433,28,-0.0840
1753359810.527076244,46,-0.0790
1753359810.539402485,28,-0.0790
1753359810.547120571,46,-0.0790
1753359810.559033394,28,-0.0790
1753359810.567083836,46,-0.0790
1753359810.578921795,28,-0.0790
1753359810.586992741,46,-0.0790
1753359810.599890947,28,-0.0790
1753359810.607005835,46,-0.0790
1753359810.618839979,28,-0.0790
1753359810.627326488,46,-0.0790
1753359810.638974428,28,-0.0790
1753359810.646713018,46,-0.0790
1753359810.659320831,28,-0.0790
1753359810.666972160,46,-0.0790
1753359810.678788662,28,-0.0790
1753359810.687241793,46,-0.0710
1753359810.698893309,28,-0.0790
1753359810.706611156,46,-0.0790
1753359810.718725681,28,-0.0790
1753359810.726856470,46,-0.0740
1753359810.738680124,28,-0.0740
1753359810.746922016,46,-0.0740
1753359810.758880854,28,-0.0740
1753359810.766563177,46,-0.0740
1753359810.778823614,28,-0.0740
1753359810.786952972,46,-0.0740
1753359810.798503637,28,-0.0740
1753359810.807162762,46,-0.0740
1753359810.819296837,28,-0.0740
1753359810.826683760,46,-0.0740
1753359810.838352680,28,-0.0740
1753359810.846836805,46,-0.0740
1753359810.858428717,28,-0.0740
1753359810.866271019,46,-0.0740
1753359810.879422903,28,-0.0740
1753359810.886468887,46,-0.0740
1753359810.898391008,28,-0.0740
1753359810.906287909,46,-0.0740
1753359810.918452978,28,-0.0740
1753359810.926118135,46,-0.0690
1753359810.938706875,28,-0.0690
1753359810.946403027,46,-0.0470
1753359810.958198547,28,-0.0690
1753359810.966071367,46,-0.0690
1753359810.978499174,28,-0.0590
1753359810.986006498,46,-0.0690
1753359810.998499632,28,-0.0690
1753359811.006580591,46,-0.0690
1753359811.018084288,28,-0.0690
1753359811.026107073,46,-0.0690
1753359811.038747311,28,-0.0690
1753359811.045874119,46,-0.0690
1753359811.057999134,28,-0.0690
1753359811.066789627,46,-0.0690
1753359811.078308344,28,-0.0690
1753359811.085760117,46,-0.0690
1753359811.098460913,28,-0.0690
1753359811.106175900,46,-0.0690
1753359811.117909193,28,-0.0690
1753359811.125565290,46,-0.0640
1753359811.137744427,28,-0.0640
1753359811.145509720,46,-0.0640
1753359811.158208847,28,-0.0640
1753359811.165966272,46,-0.0640
1753359811.177807331,28,-0.0640
1753359811.185931444,46,-0.0640
1753359811.197817564,28,-0.0640
1753359811.205378294,46,-0.0640
1753359811.217601299,28,-0.0640
1753359811.225802183,46,-0.0640
1753359811.237705946,28,-0.0640
1753359811.245393991,46,-0.0330
1753359811.258197784,28,-0.0640
1753359811.265393257,46,-0.0640
1753359811.277912855,28,-0.0640
1753359811.285676003,46,-0.0640
1753359811.297549248,28,-0.0640
1753359811.305134296,46,-0.0480
1753359811.318608046,28,-0.0640
1753359811.326583147,46,-0.0640
1753359811.337390661,28,-0.0590
1753359811.345317364,46,-0.0590
1753359811.357496977,28,-0.0590
1753359811.365147829,46,-0.0590
1753359811.377282619,28,-0.0590
1753359811.385735989,46,-0.0590
1753359811.397498846,28,-0.0590
1753359811.405104876,46,-0.0590
1753359811.417469501,28,-0.0430
1753359811.424983740,46,-0.0590
1753359811.437362194,28,-0.0590
1753359811.445356607,46,-0.0590
1753359811.457047224,28,-0.0590
1753359811.464832306,46,-0.0590
1753359811.477564335,28,-0.0590
1753359811.484791040,46,-0.0590
1753359811.497124195,28,-0.0550
1753359811.505773067,46,-0.0590
1753359811.517071962,28,-0.0590
1753359811.524731636,46,-0.0590
1753359811.537242889,28,-0.0480
1753359811.544778824,46,-0.0540
1753359811.557451725,28,-0.0540
1753359811.610965729,46,-0.0540
1753359811.611083508,28,-0.0540
1753359811.611137629,46,-0.0540
1753359811.611184835,28,-0.0480
1753359811.611238718,46,-0.0540
1753359811.616835833,28,-0.0540
1753359811.624427557,46,-0.0540
1753359811.636860609,28,-0.0540
1753359811.644424438,46,-0.0540
1753359811.656796932,28,-0.0540
1753359811.665307283,46,-0.0540
1753359811.676858902,28,-0.0540
1753359811.684328556,46,-0.0540
1753359811.697083235,28,-0.0540
1753359811.704330683,46,-0.0540
1753359811.716718912,28,-0.0540
1753359811.724383116,46,-0.0540
1753359811.737483025,28,-0.0490
1753359811.744611263,46,-0.0490
1753359811.757083893,28,-0.0490
1753359811.764242411,46,-0.0490
1753359811.776608467,28,-0.0490
1753359811.784043312,46,-0.0490
1753359811.796578407,28,-0.0490
1753359811.804002285,46,-0.0490
1753359811.817003250,28,-0.0470
1753359811.824863672,46,-0.0490
1753359811.836625099,28,-0.0490
1753359811.844205379,46,-0.0490
1753359811.857270718,28,-0.0490
1753359811.864051819,46,-0.0360
1753359811.876559734,28,-0.0490
1753359811.883958340,46,-0.0490
1753359811.896672249,28,-0.0490
1753359811.903875828,46,-0.0490
1753359811.916971922,28,-0.0490
1753359811.923755169,46,-0.0490
1753359811.936521530,28,-0.0440
1753359811.944079638,46,-0.0440
1753359811.956383705,28,-0.0440
1753359811.963689804,46,-0.0440
1753359811.976576328,28,-0.0440
1753359811.984522581,46,-0.0440
1753359811.996191025,28,-0.0440
1753359812.003557682,46,-0.0440
1753359812.016181946,28,-0.0440
1753359812.023512602,46,-0.0350
1753359812.036152124,28,-0.0420
1753359812.043441772,46,-0.0440
1753359812.056094646,28,-0.0440
1753359812.063452244,46,-0.0440
1753359812.076587677,28,-0.0440
1753359812.084228277,46,-0.0440
1753359812.096152544,28,-0.0440
1753359812.103706837,46,-0.0440
1753359812.116009712,28,-0.0440
1753359812.123259544,46,-0.0440
1753359812.135953426,28,-0.0390
1753359812.143977880,46,-0.0390
1753359812.155963182,28,-0.0390
1753359812.163311720,46,-0.0390
1753359812.176388979,28,-0.0390
1753359812.183163881,46,-0.0390
1753359812.196001053,28,-0.0390
1753359812.203094721,46,-0.0390
1753359812.216000319,28,-0.0340
1753359812.223133087,46,-0.0390
1753359812.236265659,28,-0.0390
1753359812.243032694,46,-0.0390
1753359812.256140709,28,-0.0390
1753359812.263458252,46,-0.0390
1753359812.275665998,28,-0.0390
1753359812.283311605,46,-0.0370
1753359812.295664072,28,-0.0360
1753359812.302897453,46,-0.0390
1753359812.315528154,28,-0.0390
1753359812.323203564,46,-0.0390
1753359812.335699558,28,-0.0340
1753359812.342771769,46,-0.0340
1753359812.355959654,28,-0.0340
1753359812.362925768,46,-0.0340
1753359812.375482798,28,-0.0340
1753359812.382646799,46,-0.0340
1753359812.395933390,28,-0.0340
1753359812.402647257,46,-0.0340
1753359812.415887117,28,-0.0220
1753359812.422806501,46,-0.0340
1753359812.435445309,28,-0.0340
1753359812.442769289,46,-0.0340
1753359812.455988884,28,-0.0340
1753359812.462489367,46,-0.0340
1753359812.475308895,28,-0.0340
1753359812.482763529,46,-0.0340
1753359812.495348215,28,-0.0340
1753359812.502437353,46,-0.0170
1753359812.515981674,28,-0.0340
1753359812.522384882,46,-0.0340
1753359812.535574436,28,-0.0290
1753359812.542559862,46,-0.0290
1753359812.555172920,28,-0.0290
1753359812.562318563,46,-0.0290
1753359812.576144457,28,-0.0290
1753359812.582518816,46,-0.0290
1753359812.595230818,28,-0.0290
1753359812.602639437,46,-0.0290
1753359812.615022659,28,-0.0290
1753359812.622067690,46,-0.0210
1753359812.635113955,28,-0.0290
1753359812.642445087,46,-0.0290
1753359812.655193806,28,-0.0160
1753359812.662128687,46,-0.0290
1753359812.675417185,28,-0.0290
1753359812.682078838,46,-0.0290
1753359812.695054293,28,-0.0290
1753359812.702161312,46,-0.0290
1753359812.714908361,28,-0.0290
1753359812.722110748,46,-0.0290
1753359812.735450506,28,-0.0240
1753359812.741868973,46,-0.0240
1753359812.755069494,28,-0.0240
1753359812.761797667,46,-0.0120
1753359812.774846792,28,-0.0240
1753359812.781667471,46,-0.0240
1753359812.794781208,28,-0.0240
1753359812.801777601,46,-0.0240
1753359812.814881325,28,-0.0030
1753359812.821749687,46,-0.0240
1753359812.835020542,28,-0.0240
1753359812.841694355,46,-0.0240
1753359812.855887651,28,-0.0240
1753359812.861882210,46,-0.0240
1753359812.874796867,28,-0.0240
1753359812.881504536,46,-0.0240
1753359812.895120144,28,-0.0240
1753359812.901520729,46,-0.0240
1753359812.914767027,28,-0.0240
1753359812.921847343,46,-0.0240
1753359812.934556246,28,-0.0190
1753359812.941291571,46,-0.0190
1753359812.954568148,28,-0.0190
1753359812.961272717,46,-0.0190
1753359812.974554539,28,-0.0190
1753359812.981706381,46,-0.0190
1753359812.995276451,28,-0.0190
1753359813.001317739,46,-0.0190
1753359813.015277624,28,-0.0190
1753359813.021376610,46,-0.0190
1753359813.034399271,28,-0.0190
1753359813.041018486,46,-0.0190
1753359813.054384470,28,-0.0190
1753359813.060982943,46,-0.0190
1753359813.075049639,28,-0.0190
1753359813.081387997,46,-0.0190
1753359813.094360113,28,-0.0190
1753359813.102086544,46,-0.0190
1753359813.114279985,28,-0.0190
1753359813.120851994,46,-0.0140
1753359813.134122610,28,-0.0140
1753359813.141000271,46,-0.0140
1753359813.154193401,28,-0.0140
1753359813.161021948,46,-0.0050
1753359813.174561024,28,-0.0140
1753359813.181139708,46,-0.0140
1753359813.194097042,28,-0.0140
1753359813.200755119,46,-0.0030
1753359813.214600801,28,-0.0140
1753359813.220636606,46,-0.0140
1753359813.234001398,28,-0.0140
1753359813.241099834,46,-0.0140
1753359813.254204750,28,-0.0140
1753359813.260632038,46,-0.0140
1753359813.274640799,28,-0.0140
1753359813.280524015,46,-0.0140
1753359813.293836117,28,-0.0140
1753359813.300390720,46,-0.0140
1753359813.313789368,28,-0.0140
1753359813.320435762,46,-0.0140
1753359813.333779097,28,-0.0090
1753359813.340752602,46,-0.0090
1753359813.353875160,28,-0.0090
1753359813.361103535,46,-0.0090
1753359813.374090910,28,-0.0090
1753359813.380198240,46,-0.0090
1753359813.394613028,28,-0.0090
1753359813.400654793,46,-0.0090
1753359813.413876295,28,-0.0090
1753359813.421069145,46,-0.0070
1753359813.434154034,28,-0.0090
1753359813.440284967,46,-0.0090
1753359813.453626871,28,-0.0090
1753359813.460110903,46,-0.0070
1753359813.473571539,28,-0.0090
1753359813.480096817,46,-0.0090
1753359813.493865490,28,-0.0010
1753359813.500361204,46,-0.0090
1753359813.513854504,28,-0.0090
1753359813.520063400,46,-0.0090
1753359813.533974409,28,-0.0040
1753359813.539905310,46,-0.0030
1753359813.553583860,28,-0.0040
1753359813.560238123,46,0.0040
1753359813.573605776,28,-0.0040
1753359813.579838991,46,0.0040
1753359813.593703747,28,-0.0040
1753359813.600041866,46,0.0030
1753359813.613668442,28,-0.0040
1753359813.620352268,46,0.0040
1753359813.633387804,28,-0.0040
1753359813.639901400,46,0.0030
1753359813.653808832,28,-0.0040
1753359813.659966946,46,0.0040
1753359813.673434258,28,-0.0040
1753359813.680085659,46,0.0040
1753359813.693388700,28,-0.0040
1753359813.699485540,46,0.0040
1753359813.714043379,28,-0.0040
1753359813.719565630,46,0.0040
1753359813.733329296,28,-0.0040
1753359813.739454985,46,0.0000
1753359813.753302574,28,0.0000
1753359813.759364367,46,0.0000
1753359813.773381472,28,0.0000
1753359813.779496431,46,0.0000
1753359813.793446541,28,0.0000
1753359813.799682379,46,0.0000
1753359813.813665867,28,0.0000
1753359813.819488049,46,0.0000
1753359813.833593130,28,0.0000
1753359813.840246439,46,0.0000
1753359813.853579998,28,0.0000
1753359813.859288692,46,0.0000
1753359813.873111010,28,0.0000
1753359813.879122019,46,0.0000
1753359813.893191338,28,0.0000
1753359813.899353504,46,0.0000
1753359813.913445711,28,0.0000
1753359813.918975830,46,0.0000
1753359813.933425665,28,0.0000
1753359813.939302921,46,0.0000
1753359813.953000784,28,0.0000
1753359813.958995819,46,0.0000
1753359813.973263979,28,0.0000
1753359813.978980064,46,0.0000
1753359813.993038654,28,0.0000
1753359813.999154091,46,0.0000
1753359814.012895584,28,0.0000
1753359814.018752098,46,0.0000
1753359814.032803535,28,0.0000
1753359814.038655281,46,0.0000
1753359814.052744865,28,0.0000
1753359814.058620930,46,0.0000
1753359814.072690725,28,0.0000
1753359814.078631878,46,0.0000
1753359814.092673540,28,0.0000
1753359814.098553419,46,0.0000
1753359814.112670183,28,0.0000
1753359814.118562222,46,0.0000
1753359814.132717133,28,0.0000
1753359814.138406515,46,0.0000
1753359814.152700663,28,0.0000
1753359814.158916712,46,0.0000
1753359814.172624111,28,0.0000
1753359814.178424358,46,0.0000
1753359814.192915201,28,0.0000
1753359814.198396444,46,0.0000
1753359814.212492466,28,0.0000
1753359814.218354940,46,0.0000
1753359814.232424259,28,0.0000
1753359814.238598108,46,0.0000
1753359814.252822876,28,0.0000
1753359814.258684397,46,0.0000
1753359814.272404432,28,0.0000
1753359814.278421402,46,0.0000
1753359814.292377234,28,0.0000
1753359814.298156261,46,0.0000
1753359814.312633514,28,0.0000
1753359814.318529367,46,0.0000
1753359814.332246304,28,0.0000
1753359814.338047981,46,0.0000
1753359814.352646828,28,0.0000
1753359814.358165979,46,0.0000
1753359814.372074842,28,0.0000
1753359814.377977371,46,0.0000
1753359814.392101526,28,0.0000
1753359814.397931099,46,0.0000
1753359814.412590742,28,0.0000
1753359814.417977095,46,0.0000
1753359814.432103157,28,0.0000
1753359814.438163519,46,0.0000
1753359814.451966524,28,0.0000
1753359814.457710028,46,0.0000
1753359814.472275019,28,0.0000
1753359814.478188515,46,0.0000
1753359814.492109776,28,0.0000
1753359814.497788191,46,0.0000
1753359814.511996269,28,0.0000
1753359814.517582893,46,0.0000
1753359814.532768488,28,0.0000
1753359814.537669659,46,0.0000
1753359814.551850557,28,0.0000
1753359814.557787418,46,0.0000
1753359814.571995497,28,0.0000
1753359814.577790260,46,0.0000
1753359814.591880560,28,0.0000
1753359814.598126173,46,0.0000
1753359814.611781597,28,0.0000
1753359814.617329597,46,0.0000
1753359814.631513834,28,0.0000
1753359814.637254238,46,0.0000
1753359814.651626348,28,0.0000
1753359814.658057451,46,0.0000
1753359814.671655893,28,0.0000
1753359814.677267790,46,0.0000
1753359814.691899300,28,0.0000
1753359814.697209358,46,0.0000
1753359814.711526394,28,0.0000
1753359814.717118740,46,0.0000
1753359814.731465101,28,0.0000
1753359814.737057209,46,0.0000
1753359814.751399279,28,0.0000
1753359814.757295609,46,0.0000
1753359814.771875858,28,0.0000
1753359814.777037382,46,0.0000
1753359814.791338444,28,0.0000
1753359814.796988964,46,0.0000
1753359814.811276436,28,0.0000
1753359814.816853285,46,0.0000
1753359814.831194639,28,0.0000
1753359814.836893559,46,0.0000
