timestamp,vesc_id,tachometer_raw
1753360028.869681120,46,10610
1753360028.878254890,28,10589
1753360028.889707088,46,10610
1753360028.898063660,28,10590
1753360028.909701347,46,10611
1753360028.917967796,28,10590
1753360028.929620504,46,10611
1753360028.938045025,28,10591
1753360028.949513435,46,10612
1753360028.957921028,28,10591
1753360028.969592810,46,10612
1753360028.978847027,28,10592
1753360028.989438057,46,10613
1753360028.997948885,28,10592
1753360029.009593010,46,10613
1753360029.017789364,28,10593
1753360029.029341221,46,10614
1753360029.037758350,28,10593
1753360029.049300194,46,10614
1753360029.057722807,28,10594
1753360029.069278002,46,10615
1753360029.077681303,28,10594
1753360029.089230061,46,10615
1753360029.097625494,28,10595
1753360029.109220028,46,10615
1753360029.117645502,28,10595
1753360029.130105972,46,10616
1753360029.137928486,28,10595
1753360029.149026632,46,10616
1753360029.157657862,28,10596
1753360029.169175625,46,10617
1753360029.177519083,28,10596
1753360029.188968897,46,10617
1753360029.197524786,28,10597
1753360029.208915472,46,10618
1753360029.217636347,28,10597
1753360029.229239702,46,10618
1753360029.237363338,28,10597
1753360029.248852730,46,10618
1753360029.257530212,28,10598
1753360029.268698931,46,10619
1753360029.277222872,28,10598
1753360029.289006710,46,10619
1753360029.297179937,28,10598
1753360029.308611393,46,10619
1753360029.317312956,28,10599
1753360029.328609705,46,10620
1753360029.337371826,28,10599
1753360029.348780632,46,10620
1753360029.357494831,28,10599
1753360029.368552208,46,10620
1753360029.377390385,28,10600
1753360029.388475180,46,10621
1753360029.397122383,28,10600
1753360029.408500433,46,10621
1753360029.417463541,28,10600
1753360029.428400040,46,10621
1753360029.437156916,28,10600
1753360029.448410988,46,10622
1753360029.457077265,28,10601
1753360029.468455791,46,10622
1753360029.477122545,28,10601
1753360029.488229990,46,10622
1753360029.497188330,28,10601
1753360029.508404970,46,10622
1753360029.517041683,28,10601
1753360029.528225899,46,10623
1753360029.537121773,28,10602
1753360029.548163176,46,10623
1753360029.556882858,28,10602
1753360029.568246126,46,10623
1753360029.577461004,28,10602
1753360029.587966919,46,10623
1753360029.596833229,28,10602
1753360029.607938051,46,10624
1753360029.616736650,28,10603
1753360029.627879620,46,10624
1753360029.636682272,28,10603
1753360029.647811890,46,10624
1753360029.656975031,28,10603
1753360029.667906284,46,10624
1753360029.676625490,28,10603
1753360029.687710524,46,10624
1753360029.696614981,28,10603
1753360029.707800150,46,10624
1753360029.716551542,28,10603
1753360029.727863550,46,10624
1753360029.736961842,28,10603
1753360029.747640848,46,10625
1753360029.756698370,28,10603
1753360029.768328428,46,10625
1753360029.776416302,28,10603
1753360029.787519455,46,10625
1753360029.797238111,28,10604
1753360029.807483673,46,10625
1753360029.816372395,28,10604
1753360029.827422619,46,10625
1753360029.836294889,28,10604
1753360029.847416639,46,10625
1753360029.856610298,28,10604
1753360029.867326736,46,10625
1753360029.876296043,28,10604
1753360029.887593746,46,10625
1753360029.896188259,28,10604
1753360029.907303572,46,10625
1753360029.916281462,28,10604
1753360029.927214861,46,10625
1753360029.936077595,28,10604
1753360029.947333813,46,10625
1753360029.956182480,28,10604
1753360029.967163801,46,10625
1753360029.976385593,28,10604
1753360029.988112211,46,10625
1753360029.996005297,28,10604
1753360030.007207870,46,10625
1753360030.016654730,28,10604
1753360030.026984215,46,10625
1753360030.035981655,28,10604
1753360030.047246218,46,10625
1753360030.056348085,28,10604
1753360030.067323923,46,10625
1753360030.075982332,28,10604
1753360030.086807728,46,10625
1753360030.095794201,28,10604
1753360030.107100725,46,10625
1753360030.115905046,28,10604
1753360030.126725197,46,10625
1753360030.135868788,28,10604
1753360030.146697044,46,10625
1753360030.155751705,28,10604
1753360030.166829109,46,10625
1753360030.175635099,28,10604
1753360030.186610937,46,10625
1753360030.196128368,28,10604
1753360030.206524849,46,10625
1753360030.215638638,28,10604
1753360030.226856709,46,10625
1753360030.236081600,28,10604
1753360030.246496201,46,10625
1753360030.255732059,28,10604
1753360030.266736031,46,10625
1753360030.275519371,28,10604
1753360030.286479950,46,10625
1753360030.295484304,28,10604
1753360030.306316137,46,10625
1753360030.315582752,28,10604
1753360030.326330185,46,10625
1753360030.335598946,28,10604
1753360030.346319437,46,10625
1753360030.355678797,28,10604
1753360030.366231203,46,10625
1753360030.375433207,28,10604
1753360030.386322737,46,10625
1753360030.395200253,28,10604
1753360030.406339169,46,10625
1753360030.415397644,28,10604
1753360030.426050186,46,10625
1753360030.435220480,28,10604
1753360030.445968866,46,10625
1753360030.455116034,28,10604
1753360030.465903521,46,10625
1753360030.475466728,28,10604
1753360030.485870123,46,10625
1753360030.495029211,28,10604
1753360030.506268740,46,10625
1753360030.515118599,28,10604
1753360030.525831461,46,10625
1753360030.535031557,28,10604
1753360030.545874596,46,10625
1753360030.554864645,28,10604
1753360030.565744877,46,10625
1753360030.574937582,28,10604
1753360030.585618734,46,10625
1753360030.594837427,28,10604
1753360030.605778217,46,10625
1753360030.614827633,28,10604
1753360030.625633955,46,10625
1753360030.635178328,28,10604
1753360030.645514488,46,10625
1753360030.654778957,28,10604
1753360030.665782928,46,10625
1753360030.675206423,28,10604
1753360030.685379267,46,10625
1753360030.694834232,28,10604
1753360030.705521345,46,10625
1753360030.714616299,28,10604
1753360030.725378990,46,10625
1753360030.734920502,28,10604
1753360030.745388031,46,10625
1753360030.754711866,28,10604
1753360030.765677452,46,10625
1753360030.774586916,28,10604
1753360030.785833120,46,10624
1753360030.794609308,28,10603
1753360030.805127859,46,10624
1753360030.814714670,28,10603
1753360030.825269222,46,10624
1753360030.834416151,28,10603
1753360030.845080376,46,10624
1753360030.854701996,28,10603
1753360030.865007401,46,10624
1753360030.874349117,28,10603
1753360030.885620594,46,10624
1753360030.894456625,28,10603
1753360030.904922724,46,10624
1753360030.914281368,28,10603
1753360030.928346634,46,10624
1753360030.934302092,28,10603
1753360030.944770098,46,10624
1753360030.954158306,28,10603
1753360030.964711666,46,10624
1753360030.974276304,28,10602
1753360030.984859228,46,10623
1753360030.994075537,28,10602
1753360031.004971981,46,10623
1753360031.014089823,28,10602
1753360031.024620056,46,10623
1753360031.034101009,28,10602
1753360031.045193195,46,10623
1753360031.053973913,28,10602
1753360031.064701080,46,10623
1753360031.073944092,28,10602
1753360031.084417820,46,10622
1753360031.093875885,28,10601
1753360031.104427099,46,10622
1753360031.113809109,28,10601
1753360031.124318123,46,10622
1753360031.133736134,28,10601
1753360031.144508600,46,10622
1753360031.153818607,28,10601
1753360031.164364100,46,10621
1753360031.174044371,28,10600
1753360031.184414625,46,10621
1753360031.193842649,28,10600
1753360031.204655886,46,10621
1753360031.214394093,28,10600
1753360031.224230766,46,10621
1753360031.233909845,28,10600
1753360031.244140387,46,10620
1753360031.253859043,28,10599
1753360031.264177322,46,10620
1753360031.273553133,28,10599
1753360031.284053326,46,10620
1753360031.293586016,28,10599
1753360031.303892136,46,10619
1753360031.313427687,28,10598
1753360031.324687243,46,10619
1753360031.333428621,28,10598
1753360031.343904734,46,10619
1753360031.353586674,28,10598
1753360031.363745451,46,10618
1753360031.373320818,28,10597
1753360031.383937836,46,10618
1753360031.393784523,28,10597
1753360031.404119492,46,10618
1753360031.413392067,28,10596
1753360031.424383402,46,10617
1753360031.433244705,28,10596
1753360031.443922758,46,10617
1753360031.453208685,28,10596
1753360031.463530540,46,10616
1753360031.473194599,28,10595
1753360031.483895302,46,10616
1753360031.493045330,28,10595
1753360031.503428698,46,10616
1753360031.513228655,28,10594
1753360031.523349762,46,10615
1753360031.532992840,28,10594
1753360031.543478966,46,10615
1753360031.552959442,28,10594
1753360031.563621998,46,10614
1753360031.573101997,28,10593
1753360031.583234549,46,10614
1753360031.592951298,28,10593
1753360031.603566170,46,10613
1753360031.613053799,28,10592
1753360031.623224497,46,10613
1753360031.633160353,28,10592
1753360031.643339872,46,10612
1753360031.652773142,28,10591
1753360031.663379192,46,10612
1753360031.672820330,28,10591
1753360031.683500528,46,10611
1753360031.692895174,28,10590
1753360031.703063488,46,10611
1753360031.712637663,28,10590
1753360031.723124981,46,10610
1753360031.732870340,28,10589
1753360031.743019819,46,10610
1753360031.752658844,28,10589
1753360031.763148785,46,10609
1753360031.772554398,28,10588
1753360031.782870293,46,10609
1753360031.792619467,28,10588
1753360031.802751303,46,10608
1753360031.812521458,28,10587
1753360031.822988033,46,10608
1753360031.832629204,28,10586
1753360031.842637539,46,10607
1753360031.852577686,28,10586
1753360031.862809896,46,10606
1753360031.872616768,28,10585
1753360031.882665396,46,10606
1753360031.892513514,28,10585
1753360031.902547598,46,10605
1753360031.912357330,28,10584
1753360031.922525406,46,10605
1753360031.932206869,28,10583
1753360031.942404509,46,10604
1753360031.952222824,28,10583
1753360031.962391138,46,10603
1753360031.972124100,28,10582
1753360031.982276440,46,10603
1753360031.992101192,28,10581
1753360032.002263069,46,10602
1753360032.012378693,28,10581
1753360032.022173643,46,10601
1753360032.032032967,28,10580
1753360032.042257309,46,10601
1753360032.052176237,28,10579
1753360032.062277317,46,10600
1753360032.072337389,28,10579
1753360032.082134724,46,10599
1753360032.091874123,28,10578
1753360032.101994753,46,10599
1753360032.112053156,28,10577
1753360032.121950150,46,10598
1753360032.132019997,28,10576
1753360032.142067909,46,10597
1753360032.151811600,28,10576
1753360032.162387609,46,10596
1753360032.171815395,28,10575
1753360032.181784868,46,10596
1753360032.191762924,28,10574
1753360032.201951027,46,10595
1753360032.211630106,28,10574
1753360032.221713781,46,10594
1753360032.231820822,28,10573
1753360032.241736174,46,10593
1753360032.251800299,28,10572
1753360032.261848688,46,10593
1753360032.271560669,28,10571
1753360032.281597853,46,10592
1753360032.292240620,28,10570
1753360032.301736116,46,10591
1753360032.311461687,28,10569
1753360032.322056770,46,10590
1753360032.331603050,28,10569
1753360032.341431141,46,10590
1753360032.352145910,28,10568
1753360032.361517906,46,10589
1753360032.371342421,28,10567
1753360032.382232666,46,10588
1753360032.391390324,28,10566
1753360032.401286364,46,10587
1753360032.411294937,28,10565
1753360032.421252251,46,10586
1753360032.431197643,28,10564
1753360032.441188574,46,10585
1753360032.451413870,28,10564
1753360032.461134434,46,10584
1753360032.471165895,28,10563
1753360032.481092691,46,10584
1753360032.491101027,28,10562
1753360032.501159430,46,10583
1753360032.511171103,28,10561
1753360032.521219492,46,10582
1753360032.531158924,28,10560
1753360032.542151690,46,10581
1753360032.551230907,28,10559
1753360032.560957193,46,10580
1753360032.571800470,28,10558
1753360032.581207037,46,10579
1753360032.590962648,28,10557
1753360032.600890398,46,10578
1753360032.611848593,28,10556
1753360032.620809078,46,10577
1753360032.630881071,28,10555
1753360032.640764236,46,10576
1753360032.650842428,28,10554
1753360032.660752535,46,10575
1753360032.671426773,28,10553
1753360032.680647612,46,10574
1753360032.690746069,28,10552
1753360032.700677633,46,10573
1753360032.710752010,28,10551
1753360032.720526695,46,10572
1753360032.730747700,28,10550
1753360032.740878582,46,10571
1753360032.750652075,28,10549
1753360032.760494709,46,10570
1753360032.770620108,28,10548
1753360032.780378103,46,10569
1753360032.791171789,28,10547
1753360032.800392389,46,10568
1753360032.810507536,28,10546
1753360032.820416689,46,10567
1753360032.830689907,28,10545
1753360032.840223551,46,10566
1753360032.850512028,28,10544
1753360032.860439301,46,10565
1753360032.870385170,28,10542
1753360032.880253792,46,10564
1753360032.891210556,28,10541
1753360032.900123596,46,10562
1753360032.910321474,28,10540
1753360032.920095444,46,10561
1753360032.930283546,28,10539
1753360032.940119028,46,10560
1753360032.950322151,28,10538
1753360032.960028410,46,10559
1753360032.970263481,28,10537
1753360032.979923487,46,10558
1753360032.990187407,28,10536
1753360032.999920845,46,10557
1753360033.011106253,28,10535
1753360033.019906282,46,10556
1753360033.030434370,28,10533
1753360033.040034294,46,10555
1753360033.050523996,28,10532
1753360033.060175180,46,10553
1753360033.070311069,28,10531
1753360033.079873323,46,10552
1753360033.090146780,28,10530
1753360033.100074053,46,10551
1753360033.110226870,28,10529
1753360033.119654655,46,10550
1753360033.130156279,28,10527
1753360033.139640570,46,10549
1753360033.150134563,28,10526
1753360033.159477949,46,10547
1753360033.169938087,28,10525
1753360033.179589748,46,10546
1753360033.189969778,28,10524
1753360033.199612141,46,10545
1753360033.210239649,28,10522
1753360033.219405890,46,10544
1753360033.230129957,28,10521
1753360033.239590645,46,10543
1753360033.249974012,28,10520
1753360033.259282827,46,10541
1753360033.270023584,28,10519
1753360033.279259682,46,10540
1753360033.290452003,28,10517
1753360033.299207211,46,10539
1753360033.309782028,28,10516
1753360033.319213152,46,10537
1753360033.329709291,28,10515
1753360033.339085102,46,10536
1753360033.350318193,28,10513
1753360033.359115124,46,10535
1753360033.369705677,28,10512
1753360033.379017830,46,10533
1753360033.390150070,28,10511
1753360033.398971796,46,10532
1753360033.409578562,28,10509
1753360033.418967009,46,10531
1753360033.429940462,28,10508
1753360033.439404011,46,10529
1753360033.450247765,28,10507
1753360033.459461212,46,10528
1753360033.469574451,28,10505
1753360033.479040623,46,10527
1753360033.489449739,28,10504
1753360033.498665810,46,10525
1753360033.509964228,28,10502
1753360033.518663883,46,10524
1753360033.529293060,28,10501
1753360033.538790464,46,10522
1753360033.549218655,28,10500
1753360033.558557510,46,10521
1753360033.569341183,28,10498
1753360033.578676701,46,10519
1753360033.589192390,28,10497
1753360033.598946333,46,10518
1753360033.609353304,28,10495
1753360033.618418694,46,10517
1753360033.629160643,28,10494
1753360033.638648987,46,10515
1753360033.649170399,28,10492
1753360033.658415079,46,10514
1753360033.669565916,28,10491
1753360033.678327799,46,10512
1753360033.689013481,28,10489
1753360033.698450804,46,10511
1753360033.709179401,28,10488
1753360033.718315363,46,10509
1753360033.729126453,28,10486
1753360033.738183975,46,10508
1753360033.748919964,28,10485
1753360033.758460999,46,10506
1753360033.769234180,28,10483
1753360033.778061628,46,10505
1753360033.788883924,28,10482
1753360033.798007727,46,10503
1753360033.808997631,28,10480
1753360033.818066597,46,10502
1753360033.829066277,28,10479
1753360033.837992907,46,10500
1753360033.848755360,28,10477
1753360033.857936859,46,10498
1753360033.868799925,28,10475
1753360033.877930641,46,10497
1753360033.889248848,28,10474
1753360033.897755861,46,10495
1753360033.908568621,28,10472
1753360033.918233156,46,10494
1753360033.928759575,28,10470
1753360033.937643528,46,10492
1753360033.948619366,28,10469
1753360033.957799435,46,10490
1753360033.968453646,28,10467
1753360033.978121758,46,10489
1753360033.988990545,28,10465
1753360033.997520447,46,10487
1753360034.008377552,28,10464
1753360034.017816782,46,10485
1753360034.028430700,28,10462
1753360034.037486553,46,10484
1753360034.048868179,28,10461
1753360034.057513475,46,10482
1753360034.068243504,28,10459
1753360034.077596426,46,10480
1753360034.088270187,28,10457
1753360034.098308563,46,10479
1753360034.108392000,28,10455
1753360034.117588043,46,10477
1753360034.128299713,28,10454
1753360034.137276173,46,10475
1753360034.148298740,28,10452
1753360034.157163382,46,10474
1753360034.168121338,28,10450
1753360034.177179575,46,10472
1753360034.188076973,28,10448
1753360034.197210073,46,10470
1753360034.208190680,28,10446
1753360034.217185020,46,10468
1753360034.227955103,28,10445
1753360034.237081051,46,10467
1753360034.247949600,28,10443
1753360034.256905794,46,10465
1753360034.268176794,28,10441
1753360034.277155638,46,10463
1753360034.287863970,28,10439
1753360034.296999693,46,10461
1753360034.308128834,28,10437
1753360034.316767693,46,10460
1753360034.327760935,28,10436
1753360034.337084532,46,10458
1753360034.347797871,28,10434
1753360034.356670141,46,10456
1753360034.367941380,28,10432
1753360034.376623154,46,10454
1753360034.388672590,28,10430
1753360034.396881104,46,10452
1753360034.407555103,28,10428
1753360034.416635275,46,10451
1753360034.428341866,28,10426
1753360034.436506033,46,10449
1753360034.447517157,28,10424
1753360034.456651449,46,10447
1753360034.467516422,28,10422
1753360034.476335049,46,10445
1753360034.487658024,28,10420
1753360034.496605396,46,10443
1753360034.507395983,28,10419
1753360034.516304970,46,10441
1753360034.527726173,28,10417
1753360034.536248207,46,10439
1753360034.547877789,28,10415
1753360034.556345940,46,10437
1753360034.567287922,28,10413
1753360034.576140881,46,10435
1753360034.587464094,28,10411
1753360034.596142769,46,10433
1753360034.607190371,28,10409
1753360034.616277218,46,10432
1753360034.627183199,28,10407
1753360034.635958433,46,10430
1753360034.647509575,28,10405
1753360034.655987501,46,10428
1753360034.667311192,28,10403
1753360034.676035166,46,10426
1753360034.687078238,28,10401
1753360034.695981264,46,10424
1753360034.707685709,28,10399
1753360034.716617107,46,10422
1753360034.726970196,28,10397
1753360034.736662626,46,10420
1753360034.747148037,28,10395
1753360034.755767584,46,10418
1753360034.767058611,28,10393
1753360034.775691032,46,10416
1753360034.786955595,28,10391
1753360034.795912981,46,10414
1753360034.807034969,28,10389
1753360034.815793514,46,10412
1753360034.826992989,28,10387
1753360034.835736752,46,10410
1753360034.846862555,28,10385
1753360034.855576038,46,10408
1753360034.867115498,28,10382
1753360034.875554800,46,10406
1753360034.886720419,28,10380
1753360034.895511150,46,10403
1753360034.906690836,28,10378
1753360034.915472269,46,10401
1753360034.926955223,28,10376
1753360034.935266256,46,10399
1753360034.946768522,28,10374
1753360034.955368280,46,10397
1753360034.966916084,28,10372
1753360034.975260496,46,10395
1753360034.986648560,28,10370
1753360034.995240211,46,10393
1753360035.006564140,28,10368
1753360035.015111923,46,10391
1753360035.026505232,28,10365
1753360035.035069227,46,10389
1753360035.046463728,28,10363
1753360035.055313587,46,10387
1753360035.066597462,28,10361
1753360035.074959278,46,10384
1753360035.086454153,28,10359
1753360035.094952822,46,10382
1753360035.106416464,28,10357
1753360035.115407467,46,10380
1753360035.126404762,28,10354
1753360035.134858847,46,10378
1753360035.146772146,28,10352
1753360035.155271769,46,10376
1753360035.166347504,28,10350
1753360035.174783945,46,10374
1753360035.186319590,28,10348
1753360035.194643021,46,10371
1753360035.206207275,28,10346
1753360035.214659691,46,10369
1753360035.226172209,28,10343
1753360035.234555721,46,10367
1753360035.246377707,28,10341
1753360035.254505634,46,10365
1753360035.266125202,28,10339
1753360035.274729729,46,10362
1753360035.286276340,28,10336
1753360035.294659376,46,10360
1753360035.306386709,28,10334
1753360035.314440727,46,10358
1753360035.326012373,28,10332
1753360035.334741592,46,10355
1753360035.345954895,28,10329
1753360035.354377270,46,10353
1753360035.366643906,28,10327
1753360035.374252796,46,10351
1753360035.386029720,28,10325
1753360035.394396305,46,10348
1753360035.406167030,28,10322
1753360035.414284229,46,10346
1753360035.425874710,28,10320
1753360035.434277296,46,10344
1753360035.446003914,28,10318
1753360035.454332829,46,10341
1753360035.465978384,28,10315
1753360035.474141836,46,10339
1753360035.485784531,28,10313
1753360035.494289398,46,10337
1753360035.505787373,28,10310
1753360035.513981581,46,10334
1753360035.525710583,28,10308
1753360035.533895493,46,10332
1753360035.546017170,28,10305
1753360035.554031610,46,10329
1753360035.565611124,28,10303
1753360035.573749781,46,10327
1753360035.585572243,28,10300
1753360035.593873501,46,10325
1753360035.605526686,28,10298
1753360035.613744020,46,10322
1753360035.625547409,28,10296
1753360035.633968592,46,10320
1753360035.645693302,28,10293
1753360035.653800726,46,10317
1753360035.665482044,28,10290
1753360035.673755646,46,10315
1753360035.685622215,28,10288
1753360035.693437815,46,10312
1753360035.705469370,28,10285
1753360035.713768721,46,10310
1753360035.725413561,28,10283
1753360035.733474731,46,10307
1753360035.745663404,28,10280
1753360035.753345251,46,10305
1753360035.765432358,28,10278
1753360035.773328781,46,10302
1753360035.785275936,28,10275
1753360035.793298006,46,10300
1753360035.805238962,28,10273
1753360035.813242912,46,10297
1753360035.825192451,28,10270
1753360035.833454847,46,10295
1753360035.845082283,28,10268
1753360035.853165388,46,10292
1753360035.865313768,28,10265
1753360035.873117924,46,10290
1753360035.885119915,28,10262
1753360035.893221855,46,10287
1753360035.905139923,28,10260
1753360035.913187027,46,10285
1753360035.925186157,28,10257
1753360035.933243036,46,10282
1753360035.944928408,28,10254
1753360035.952943802,46,10279
1753360035.965500355,28,10252
1753360035.972857237,46,10277
1753360035.984894276,28,10249
1753360035.992994070,46,10274
1753360036.005360365,28,10247
1753360036.012827873,46,10272
1753360036.025031090,28,10244
1753360036.032675266,46,10269
1753360036.044656277,28,10241
1753360036.052601337,46,10267
1753360036.064690113,28,10239
1753360036.072724342,46,10264
1753360036.085226297,28,10236
1753360036.092721701,46,10261
1753360036.104662180,28,10233
1753360036.112570524,46,10258
1753360036.124700308,28,10231
1753360036.132555008,46,10256
1753360036.145058155,28,10228
1753360036.152597189,46,10253
1753360036.164491177,28,10225
1753360036.172416925,46,10250
1753360036.184641600,28,10222
1753360036.192337036,46,10248
1753360036.204445601,28,10220
1753360036.212467909,46,10245
1753360036.224368572,28,10217
1753360036.232330799,46,10242
1753360036.244416237,28,10214
1753360036.252593994,46,10240
1753360036.264279366,28,10211
1753360036.272521257,46,10237
1753360036.284162998,28,10209
1753360036.292139053,46,10234
1753360036.304266691,28,10206
1753360036.312087774,46,10231
1753360036.324229956,28,10203
1753360036.332345963,46,10228
1753360036.344133139,28,10200
1753360036.352054596,46,10226
1753360036.364270926,28,10197
1753360036.372016191,46,10223
1753360036.384152889,28,10194
1753360036.392039776,46,10220
1753360036.404320955,28,10192
1753360036.411897659,46,10217
1753360036.424001932,28,10189
1753360036.431954861,46,10214
1753360036.444096565,28,10186
1753360036.451892376,46,10212
1753360036.464592934,28,10183
1753360036.471652269,46,10209
1753360036.483942747,28,10180
1753360036.492116928,46,10206
1753360036.503843784,28,10177
1753360036.511648655,46,10203
1753360036.523992777,28,10174
1753360036.531524181,46,10200
1753360036.543859005,28,10171
1753360036.551518917,46,10197
1753360036.563991070,28,10168
1753360036.571438313,46,10194
1753360036.584270239,28,10165
1753360036.591755867,46,10191
1753360036.603753567,28,10162
1753360036.612292051,46,10188
1753360036.624010086,28,10159
1753360036.631280422,46,10185
1753360036.643833876,28,10156
1753360036.651289463,46,10182
1753360036.663579941,28,10153
1753360036.671278000,46,10179
1753360036.683758020,28,10150
1753360036.691126108,46,10177
1753360036.703595161,28,10147
1753360036.711445570,46,10173
1753360036.723855972,28,10144
1753360036.731028795,46,10171
1753360036.743939400,28,10141
1753360036.751189709,46,10168
1753360036.763439178,28,10138
1753360036.771630049,46,10165
1753360036.783637047,28,10135
1753360036.790995121,46,10162
1753360036.803739548,28,10132
1753360036.811185837,46,10159
1753360036.823461056,28,10129
1753360036.830844402,46,10156
1753360036.843508482,28,10126
1753360036.850716829,46,10153
1753360036.863311529,28,10123
1753360036.871027470,46,10150
1753360036.883308887,28,10120
1753360036.890671253,46,10146
1753360036.903810263,28,10116
1753360036.910596371,46,10143
1753360036.923176765,28,10113
1753360036.930879593,46,10140
1753360036.943140268,28,10110
1753360036.950496435,46,10137
1753360036.963129282,28,10107
1753360036.970573425,46,10134
1753360036.983186483,28,10104
1753360036.990393639,46,10131
1753360037.003071308,28,10101
1753360037.010395765,46,10128
1753360037.023007393,28,10098
1753360037.030780077,46,10125
1753360037.042966366,28,10095
1753360037.050246954,46,10122
1753360037.062973499,28,10091
1753360037.070195913,46,10119
1753360037.082867861,28,10088
1753360037.090344191,46,10115
1753360037.102947474,28,10085
1753360037.110249043,46,10112
1753360037.122862577,28,10082
1753360037.130088329,46,10109
1753360037.142976761,28,10079
1753360037.150170803,46,10106
1753360037.162729502,28,10075
1753360037.170212746,46,10103
1753360037.183010578,28,10072
1753360037.190005302,46,10099
1753360037.202666759,28,10069
1753360037.209923267,46,10096
1753360037.222563744,28,10066
1753360037.229811907,46,10093
1753360037.242523432,28,10062
1753360037.249764919,46,10090
1753360037.262629271,28,10059
1753360037.269788504,46,10087
1753360037.282651663,28,10056
1753360037.289710045,46,10083
1753360037.302513838,28,10052
1753360037.309951067,46,10080
1753360037.322721243,28,10049
1753360037.329692602,46,10077
1753360037.342584133,28,10046
1753360037.349543095,46,10073
1753360037.362521172,28,10042
1753360037.369514227,46,10070
1753360037.382411718,28,10039
1753360037.389575481,46,10067
1753360037.402467489,28,10036
1753360037.409471750,46,10064
1753360037.422687769,28,10032
1753360037.429570913,46,10060
1753360037.442419767,28,10029
1753360037.449392557,46,10057
1753360037.462480783,28,10025
1753360037.469574451,46,10053
1753360037.482276440,28,10022
1753360037.489471912,46,10050
1753360037.502815962,28,10019
1753360037.509186745,46,10047
1753360037.522247314,28,10015
1753360037.529226780,46,10043
1753360037.542329550,28,10012
1753360037.549511671,46,10040
1753360037.562150717,28,10008
1753360037.568989515,46,10037
1753360037.582278490,28,10005
1753360037.589020729,46,10033
1753360037.601949215,28,10001
1753360037.609454155,46,10030
1753360037.622146845,28,9998
1753360037.628927708,46,10026
1753360037.641904116,28,9994
1753360037.648916960,46,10023
1753360037.662222862,28,9991
1753360037.668878794,46,10019
1753360037.682013750,28,9987
1753360037.688722372,46,10016
1753360037.701886415,28,9984
1753360037.708696604,46,10013
1753360037.722072363,28,9980
1753360037.728722334,46,10009
1753360037.742599726,28,9977
1753360037.748743534,46,10006
1753360037.761684418,28,9973
1753360037.768657207,46,10002
1753360037.782168865,28,9970
1753360037.788476706,46,9999
1753360037.801976204,28,9966
1753360037.808495283,46,9995
1753360037.821625710,28,9963
1753360037.828403711,46,9992
1753360037.841713667,28,9959
1753360037.848366737,46,9988
1753360037.861720085,28,9956
1753360037.868466377,46,9985
1753360037.881448507,28,9952
1753360037.888253450,46,9981
1753360037.902160883,28,9948
1753360037.908696890,46,9977
1753360037.921394825,28,9945
1753360037.928491592,46,9974
1753360037.941612244,28,9941
1753360037.948094606,46,9970
1753360037.961390734,28,9937
1753360037.968124151,46,9967
1753360037.981230497,28,9934
1753360037.988224506,46,9963
1753360038.001884937,28,9930
1753360038.007980585,46,9960
1753360038.021177769,28,9927
1753360038.028193712,46,9956
1753360038.041102648,28,9923
1753360038.048206568,46,9952
1753360038.061171055,28,9919
1753360038.067897320,46,9949
1753360038.081173182,28,9915
1753360038.087945461,46,9945
1753360038.101023436,28,9912
1753360038.107878447,46,9941
1753360038.121253967,28,9908
1753360038.127782345,46,9938
1753360038.141026735,28,9904
1753360038.147910118,46,9934
1753360038.161050797,28,9900
1753360038.167777538,46,9930
1753360038.181130648,28,9897
1753360038.187730789,46,9927
1753360038.200893164,28,9893
1753360038.207572460,46,9923
1753360038.221131086,28,9889
1753360038.227556467,46,9919
1753360038.240781307,28,9885
1753360038.248584270,46,9915
1753360038.260718822,28,9882
1753360038.267450094,46,9912
1753360038.281504631,28,9878
1753360038.287375689,46,9908
1753360038.300719976,28,9874
1753360038.307791948,46,9904
1753360038.320596218,28,9870
1753360038.327312231,46,9900
1753360038.340847969,28,9866
1753360038.347471952,46,9897
1753360038.360610485,28,9862
1753360038.367299318,46,9893
1753360038.380816221,28,9858
1753360038.387051105,46,9889
1753360038.400681257,28,9855
1753360038.407567501,46,9885
1753360038.420410633,28,9851
1753360038.427062988,46,9881
1753360038.440454245,28,9847
1753360038.446946621,46,9878
1753360038.460659266,28,9843
1753360038.467041492,46,9874
1753360038.480293274,28,9839
1753360038.486985207,46,9870
1753360038.500646591,28,9836
1753360038.506798506,46,9867
1753360038.520424843,28,9832
1753360038.527091026,46,9863
1753360038.540170908,28,9828
1753360038.546748161,46,9859
1753360038.560885429,28,9824
1753360038.566821575,46,9856
1753360038.580063581,28,9821
1753360038.586597681,46,9852
1753360038.600585461,28,9817
1753360038.606573820,46,9848
1753360038.620154858,28,9813
1753360038.626754522,46,9844
1753360038.640009165,28,9810
1753360038.646563292,46,9841
1753360038.660300255,28,9806
1753360038.666477919,46,9837
1753360038.680282116,28,9802
1753360038.687027693,46,9834
1753360038.699866533,28,9799
1753360038.706292391,46,9830
1753360038.719893694,28,9795
1753360038.726330280,46,9826
1753360038.739806890,28,9791
1753360038.747117519,46,9823
1753360038.759766102,28,9788
1753360038.766217470,46,9819
1753360038.779916048,28,9784
1753360038.786474228,46,9816
1753360038.799719572,28,9780
1753360038.806342602,46,9812
1753360038.819661617,28,9777
